loc_num,loc_name,date,temp,l_temp,h_temp,rain_per_day,accum_rain,wind,dew,humidity,steam_pressure,sunshine_time,sunshine,ground_surface_temp
112,인천,2015-02-01,-2.5,-5.4,1.2,0,0,3.771428571,-7.614285714,68.75714286,3.714285714,7.1,8.878571429,0.314285714
112,인천,2015-02-02,-3.085714286,-6.185714286,0.9,0,0,3.557142857,-8.871428571,64.85714286,3.214285714,7.757142857,9.465714286,-0.057142857
112,인천,2015-02-03,-2.457142857,-5.642857143,1.5,0,0,2.985714286,-7.857142857,67.14285714,3.514285714,7.657142857,9.241428571,-0.157142857
112,인천,2015-02-04,-1.7,-4.714285714,2.171428571,0,0,2.757142857,-6.471428571,71,3.928571429,7.585714286,9.151428571,-0.028571429
112,인천,2015-02-05,-1.485714286,-4.442857143,2.428571429,0,0,2.9,-6.114285714,71.91428571,4.042857143,8.857142857,10.00142857,0.157142857
112,인천,2015-02-06,-0.957142857,-4.057142857,3.085714286,0,0,2.566666667,-5.314285714,73.42857143,4.285714286,9.014285714,10.10428571,0.385714286
112,인천,2015-02-07,-0.114285714,-3.514285714,4.128571429,0,0,2.55,-3.842857143,77.1,4.742857143,8.428571429,9.654285714,0.7
112,인천,2015-02-08,-1.028571429,-4.214285714,3.471428571,0,0,3.383333333,-4.971428571,75.81428571,4.542857143,8.428571429,9.782857143,0.528571429
112,인천,2015-02-09,-1.528571429,-5.057142857,2.985714286,0.5,0.5,3.783333333,-5.4,76.17142857,4.5,8.328571429,9.682857143,0.185714286
112,인천,2015-02-10,-1.2,-4.657142857,3.071428571,0,0,4.316666667,-5.057142857,76.35714286,4.642857143,8.214285714,9.617142857,0.157142857
