loc_num,loc_name,date,temp,l_temp,h_temp,rain_per_day(X),rain_per_day,cum_rain,wind,dew,humidity,steam_pressure,sunshine_time,sunshine,ground_surface_temp
108,서울,2016-09-02,23.9,19.7,29.3,0,,0,1.8,17.8,71.1,20.4,9.3,15.29,25.5
108,서울,2016-09-03,24.4,20,29.1,0,,0,1.6,17.2,65.4,19.6,7.1,12.96,26.4
108,서울,2016-09-04,24.5,22.1,28.2,0,,0,1.7,17.6,66.3,20.1,3.8,9.83,25.6
108,서울,2016-09-05,23.4,21.4,27.5,2.5,2.5,1,1.9,17.2,68.9,19.7,6.2,9.18,23.6
108,서울,2016-09-06,24.6,19.6,30.8,0,,0,1.8,16.6,62.5,18.9,8,15.74,25.6
108,서울,2016-09-07,24.6,21.4,28.9,0,,0,1.8,17.6,66.1,20.2,7.2,11.88,27.8
108,서울,2016-09-08,23.9,18.8,29.5,0,,0,1.3,17.2,68.1,19.7,5.8,13.62,26.5
108,서울,2016-09-09,24.6,20.4,29.5,0,,0,1.5,17.1,64.9,19.5,3.8,11.91,26.4
108,서울,2016-09-10,23.1,18.5,28.2,7,7,1,2.9,15.7,64.8,17.9,7.1,13.53,23.1
108,서울,2016-09-11,23.5,20.2,28.3,0,,0,3.1,13.3,53.4,15.3,9.3,15.29,24.7
108,서울,2016-09-12,21.9,18.2,27.8,0,,0,3.5,11.6,53.3,13.7,10.1,16.12,25.7
108,서울,2016-09-13,20.6,15.4,26.8,0,,0,3.1,6.4,41.1,9.6,11.6,19.23,24.8
108,서울,2016-09-14,20.2,14.3,25.3,0,,0,2,6.9,43.4,9.9,10.8,15.52,22.9
108,서울,2016-09-15,21.9,17.5,27.2,0,,0,1.8,9.4,46.3,11.8,9,15.24,26
108,서울,2016-09-16,21.4,16.4,27.9,0,,0,1.6,12.4,57.9,14.5,9.1,14.3,24.6
108,서울,2016-09-17,22.3,16.5,28.9,0,,0,1.6,13.7,60.6,15.7,9.3,14.56,25.5
108,서울,2016-09-18,23,18.6,29.7,0,,0,1.2,13.6,57.6,15.6,5.2,12.66,26.6
108,서울,2016-09-19,23.6,19.7,28.9,0,,0,1.8,14.9,59.1,17,6.5,11.48,26.2
108,서울,2016-09-20,21,19.1,23.8,13.5,13.5,1,1.3,17.7,82.5,20.3,0,2.77,21.5
108,서울,2016-09-21,19.9,18.7,21.8,0.5,0.5,2,1.3,17.1,84.6,19.5,0,3.59,20.7
108,서울,2016-09-22,20.4,18.2,24.8,0,,0,3,13.3,64.4,15.3,5.3,12.55,21.3
108,서울,2016-09-23,20.5,17.7,23.5,0,,0,1.6,14,66.9,16,0.4,7.66,20.9
108,서울,2016-09-24,21.1,17.5,25.6,0,,0,1.2,14.9,69,17,4.3,10.06,21.8
108,서울,2016-09-25,19,16.7,22.4,18.5,18.5,1,2.7,16.2,84.1,18.5,0,2.6,18.6
108,서울,2016-09-26,22.7,19.6,27.9,6.5,6.5,2,2.7,17.3,73.3,19.9,8.5,14.52,23.6
108,서울,2016-09-27,22,15.6,29,0,,0,2.4,12.8,58.9,14.9,10.9,16.86,22.4
108,서울,2016-09-28,21.1,17.5,27.2,0,,0,3,13.3,61.9,15.3,6.1,11.59,22.1
108,서울,2016-09-29,18,13.6,23.5,0,,0,2.6,9.5,59.3,11.9,10.7,15.52,21
108,서울,2016-09-30,19.7,16.5,24.8,2,2,1,2.6,13.2,67.8,15.3,4.7,9.25,21.9
108,서울,2016-10-01,16.8,10.3,21.8,6,6,2,2.9,9.8,66.4,12.7,7.2,12.09,18
108,서울,2016-10-02,11.3,6.5,16.6,0,,0,2.9,-0.2,46.3,6,10.7,16.46,14.6
108,서울,2016-10-03,14,7.4,21.4,0,,0,1.6,1.2,43.3,6.7,10.3,15.29,16.3
108,서울,2016-10-04,15.4,10,21.1,0,,0,1.8,7.9,62.4,11,8,11.48,16.5
108,서울,2016-10-05,15.5,11.4,20.7,0,,0,2,6,57,9.7,10.5,13.98,18
108,서울,2016-10-06,15.2,9.3,21.9,0,,0,1.4,2.4,44.1,7.4,9.3,13.22,17.2
108,서울,2016-10-07,16.7,10.5,23.5,0,,0,1.3,9,61.8,11.5,8.5,11.82,17.2
108,서울,2016-10-08,19.1,12.4,27.1,0,,0,1.3,10.4,60.6,12.6,8.3,12.6,19.6
108,서울,2016-10-09,17.2,15.4,19.5,1.5,1.5,1,1.5,12.3,74.1,14.4,0,3.06,16.5
108,서울,2016-10-10,17.5,14.5,21.7,0,,0,1.4,13,76.1,15,7.2,9.51,18.2
108,서울,2016-10-11,17,11.2,24,0,,0,1.4,11.2,70.9,13.3,8,12.24,17.7
108,서울,2016-10-12,18,14,24.3,0,,0,1.5,11.4,67.6,13.5,8.7,11.84,18.9
108,서울,2016-10-13,18.6,12.9,25.8,0,,0,1.8,10.3,61.3,12.6,9.3,12.55,19.4
108,서울,2016-10-14,17.9,15.7,22,0,,0,3,9.5,58.6,11.9,3.2,8.17,19.3
108,서울,2016-10-15,18.3,14.5,22.8,0,,0,1.8,10,59,12.3,5.4,8.59,20.1
108,서울,2016-10-16,13.3,10.6,17.8,2.5,2.5,1,4,6.9,66.3,10,0.1,2.33,13.8
108,서울,2016-10-17,15.1,9,20.6,0,,0,2.4,5.7,54.8,9.2,9.4,13.55,16.4
108,서울,2016-10-18,14.1,12.5,17.5,37,37,1,2.2,11.2,84,13.3,3.2,4.25,14
108,서울,2016-10-19,13.3,10.5,16.3,0,,0,1.4,10,81,12.3,2.2,5.48,13
108,서울,2016-10-20,14.6,8.6,20.9,0,,0,1.9,7.8,65.4,10.7,5.9,9.88,13.5
108,서울,2016-10-21,14.6,10.2,18.4,0.3,0.3,1,2.5,7.1,61.8,10.3,4.3,7.11,14.4
108,서울,2016-10-22,7.8,3.5,11.2,0,,0,3,-4.9,40.3,4.3,1.1,6.54,8.3
108,서울,2016-10-23,7.9,1.6,15.1,0,,0,1.5,-8.7,31.9,3.2,9.7,13.56,8.6
108,서울,2016-10-24,5.7,0.7,8.2,0.5,0.5,1,2,-1.7,59.9,5.6,0,2.14,6
108,서울,2016-10-25,1.5,-2.4,6.6,0,,0,2.7,-9.9,43.6,2.9,9.8,13.52,4.1
108,서울,2016-10-26,4.1,-2.7,10.5,0.1,0.1,1,1.4,-5.3,53.1,4.4,7.6,10.76,5.4
108,서울,2016-10-27,9.1,4.2,14.1,0.2,0.2,2,1.6,1.7,62.8,6.9,8.8,9.91,10.8
108,서울,2016-10-28,12.3,8.2,15.7,0,,0,2.7,6.3,67,9.7,2.6,5.14,11.6
108,서울,2016-10-29,15,12.2,18.1,0,,0,2.2,11,77.4,13.2,2.8,5.09,15.4
108,서울,2016-10-30,14,11.9,18.3,0,,0,3.4,5.9,59.4,9.4,5.4,8.91,15.3
108,서울,2016-10-31,12.8,8.5,17.8,5.5,5.5,1,2.8,7.3,71.3,10.3,2.2,5.09,13.8
108,서울,2016-11-01,4.1,0.4,8.4,0.5,0.5,2,3.5,-3.7,58,4.8,9.1,10.89,7.4
108,서울,2016-11-02,2.1,-3.2,8.6,0,,0,1.9,-10.1,41.1,2.9,9.7,12.02,3.5
108,서울,2016-11-03,6,1.5,9.8,0.4,0.4,1,2,-2.7,55.5,5.4,0.3,3.87,5.9
108,서울,2016-11-04,9.1,6.2,14.2,4,4,2,2.2,1.8,63.3,7.1,8.6,9.97,9.3
108,서울,2016-11-05,11.4,5.1,16.7,0,,0,2.3,4.1,62.1,8.5,8.2,9.07,9.7
108,서울,2016-11-06,14.4,12.1,18.1,0.5,0.5,1,1.7,9.8,74.8,12.2,3.1,6.62,13.4
108,서울,2016-11-07,13.2,10.2,15.8,1.5,1.5,2,1.7,9.3,78.5,12,0,2.44,12.8
108,서울,2016-11-08,5.2,2.5,10.2,0,,0,2.8,-6.1,44.3,3.9,9.5,11.6,6
108,서울,2016-11-09,5.2,0,12,0,,0,1.4,-6.4,44.3,3.8,8.6,8.59,4.2
108,서울,2016-11-10,9.1,4,16.5,0,,0,1.2,0.6,56.4,6.5,8,9.33,7.5
108,서울,2016-11-11,10.3,4.9,14.6,0,,0,1.9,2.1,58.4,7.2,4.1,6.39,8.3
108,서울,2016-11-12,13,9.9,18.6,0,,0,2.2,7.7,71.1,10.7,4.2,7.42,13
108,서울,2016-11-13,9.8,6.4,15.3,0,,0,2.5,-2.1,48.6,5.7,9.1,10.14,10.5
108,서울,2016-11-14,9.5,5.1,14.6,0,,0,2.2,-3.4,40.5,4.9,1.1,4.26,8.4
108,서울,2016-11-15,2,-2.1,8.4,0.2,0.2,1,3.9,-9.5,43.3,3.2,4.8,7.38,5.6
108,서울,2016-11-16,-1.8,-4.8,3.6,0,,0,3,-14.7,37.5,2,7.6,9.14,1
108,서울,2016-11-17,-2.5,-6.2,2.4,0,,0,2.1,-15.4,37.8,1.9,9.2,10.5,0
108,서울,2016-11-18,1,-3.5,6,0,,0,1.5,-10.2,43.9,2.9,7.4,8.31,1.4
108,서울,2016-11-19,0.9,-0.7,2.7,2.8,2.8,1,2.3,-4.5,69.6,4.6,0,1.68,0.2
108,서울,2016-11-20,3.3,0.5,6.6,0,,0,1.5,0.4,81.3,6.3,1.7,3.81,4
108,서울,2016-11-21,1.4,-1.4,5.6,0,,0,2.5,-6.5,57.9,3.8,8.9,9.47,2.4
108,서울,2016-11-22,1.7,-2.8,8.6,0,,0,1.6,-10.6,40.8,2.7,9.3,9.34,1.6
108,서울,2016-11-23,6,0.7,9.8,1,1,1,2,-1.5,59.8,5.7,1.6,4.37,4.7
108,서울,2016-11-24,4.1,-1,7,0,,0,3.6,-6.8,47.6,4,8.5,9.39,4.1
108,서울,2016-11-25,1.6,-3.5,7.9,0,,0,1.8,-8.8,48.4,3.3,9.3,9.82,1.8
108,서울,2016-11-26,4.5,-0.7,11.3,0,,0,1.4,-3.1,58.8,4.9,7.9,8.76,3.5
108,서울,2016-11-27,5.5,2,9.5,0,,0,1.2,-1.9,60.1,5.3,0.5,4.16,4.2
108,서울,2016-11-28,5.9,0.5,10.3,1.5,1.5,1,3,0.5,69.1,6.5,2.3,4.3,6.6
108,서울,2016-11-29,-1.1,-4.2,4.3,0,,0,2.5,-14.3,38.5,2.1,9.3,9.97,0.8
108,서울,2016-11-30,1.7,-2.7,7.5,0,,0,2.3,-5.7,58.3,4.1,4.1,5.96,1.1
108,서울,2016-12-01,2.1,-3,6.1,3,3,1,1.7,-2.9,70,5.1,3.8,5.28,1.6
108,서울,2016-12-02,1.4,-2.9,4.2,3,3,2,2.8,-4.7,65.8,4.5,7.2,8.5,2.8
108,서울,2016-12-03,-1.6,-5.9,3.6,0,,0,1.9,-11.6,47.6,2.5,9.2,9.45,-0.6
108,서울,2016-12-04,-1.1,-6.1,6.4,0,,0,1.2,-12.7,42.6,2.3,9.2,9.58,-1.4
108,서울,2016-12-05,2.3,-3,6.3,0,,0,1.9,-10.9,37.9,2.6,3.9,5.71,2.2
108,서울,2016-12-06,3.4,-0.4,8.8,0,,0,2,-5.2,53.6,4.2,4.7,6.64,2.9
108,서울,2016-12-07,-1.4,-2.3,-0.1,0.1,0.1,1,2.7,-6.6,68.1,3.8,0.2,2.98,-0.1
108,서울,2016-12-08,-5,-7.6,-1.5,0,,0,3,-16.4,41.8,1.7,9.1,9.64,-2.2
108,서울,2016-12-09,-4.7,-9.8,0,0,,0,2.2,-16.5,40.3,1.7,9.2,9.62,-3.3
108,서울,2016-12-10,2.7,-2.7,8,0,,0,1.8,-4.3,60.1,4.6,6.3,6.21,0.7
108,서울,2016-12-11,4.9,2.7,8.1,0,,0,1.9,-0.4,68.8,5.9,0.1,3.06,3.9
108,서울,2016-12-12,7.2,4.3,12,0.1,0.1,1,2.5,1.2,66,6.7,3.8,5.32,6.2
108,서울,2016-12-13,7.6,4.4,13.6,0,,0,1.2,2.4,71.3,7.3,8.9,7.86,4.6
108,서울,2016-12-14,7.9,4.1,12.6,29,29,1,3.5,3.5,75.5,8,3.4,5.01,5.8
108,서울,2016-12-15,5.5,1.5,11,23.5,23.5,2,3.5,4,90.3,8.4,0,1.37,6.8
108,서울,2016-12-16,-2.5,-4.4,1.5,0.1,0.1,3,3.6,-7,71.1,3.7,0.8,2.35,0
108,서울,2016-12-17,-2.4,-4.3,1.1,0,,0,1.8,-8,66,3.4,3.1,4.96,-0.5
108,서울,2016-12-18,1,-4.5,6.4,0,,0,1.7,-4.1,69.5,4.6,6.1,7.54,0
108,서울,2016-12-19,2.5,1.3,4.4,0,,0,1.4,-1.7,73.8,5.4,0,1.66,2.2
108,서울,2016-12-20,-2.3,-6.3,1.3,0.5,0.5,1,3.5,-11,54.6,2.9,8.4,9.29,0.6
108,서울,2016-12-21,-3.7,-8.4,2.6,0,,0,1.8,-13.3,49,2.2,9.1,9.22,-2.1
108,서울,2016-12-22,-4.2,-7.2,-1.1,0.3,0.3,1,2.8,-13,53.1,2.4,8.9,9.67,-1.2
108,서울,2016-12-23,-3.9,-9.1,1,0,,0,1.3,-12.8,50.9,2.3,5.6,6.79,-3
108,서울,2016-12-24,0.7,-3.6,5.7,0,,0,1.5,-5.2,65.4,4.2,3.5,5.28,1.2
108,서울,2016-12-25,2.7,-1.6,6.9,0,,0,1.5,-1.2,75.9,5.6,1.7,4.38,0.9
108,서울,2016-12-26,5,1.8,9.2,0.3,0.3,1,2.1,1.3,77.8,6.8,2.7,5.11,4.8
108,서울,2016-12-27,2,-2.3,7.7,0,,0,1.8,-4.8,61.8,4.3,8.9,8.51,1.5
108,서울,2016-12-28,3.9,1,8.9,0,,0,1.7,-4.8,55,4.3,8.6,8.68,3
108,서울,2016-12-29,3.8,-0.1,7.3,0,,0,3.1,-5.1,52.3,4.2,0,4.27,2.4
108,서울,2016-12-30,5.4,2.5,11.4,0,,0,2.4,-2.2,58.5,5.2,6,7.04,4.6
108,서울,2016-12-31,4.6,0,10.5,0,,0,1.4,-1.7,64.9,5.4,7,7.45,3
108,서울,2017-01-01,6.5,4,10.9,0,,0,2.6,-0.6,61.4,5.9,2.9,5.64,5.7
108,서울,2017-01-02,1.5,-3.1,4.3,0,,0,3.3,-5.4,60.8,4.2,6.2,7.29,3.6
108,서울,2017-01-03,-3.7,-7.4,1.1,0,,0,3.2,-14.2,45.1,2.1,9.1,8.99,-1.3
108,서울,2017-01-04,-3.8,-9.4,1.5,0,,0,2.1,-16.7,36.4,1.8,9.2,9.47,-2.2
108,서울,2017-01-05,-2.2,-6.1,1,0,,0,3.1,-13.9,43.1,2.3,8.6,9.62,-0.4
108,서울,2017-01-06,-6,-8.6,-1.4,0.6,0.6,1,2.9,-15.6,47.4,1.9,5.6,8.18,-3.1
108,서울,2017-01-07,-8.4,-10.5,-5.4,0,,0,3.8,-22,33.3,1.1,9.2,10.7,-5.5
108,서울,2017-01-08,-6.6,-11.5,-0.9,0,,0,2.3,-19.6,35.3,1.3,9.2,10.76,-4.2
108,서울,2017-01-09,-3.8,-8.9,4,0,,0,1.4,-16.9,37.6,1.7,9.2,10.41,-2.8
108,서울,2017-01-10,-2,-7.1,3.4,0,,0,1.5,-12.3,46.6,2.4,8.6,7.58,-2.3
108,서울,2017-01-11,-0.5,-3,2.8,0,,0,1.3,-5.5,68.9,4.1,1.9,4.48,-1.6
108,서울,2017-01-12,-1.2,-4.9,4.7,0,,0,1.6,-9.5,55.4,3,8.1,8.08,-0.9
108,서울,2017-01-13,-4.4,-7.8,-1.4,4,4,1,3,-9.2,70.3,3.1,6,6.88,-2.2
108,서울,2017-01-14,-5.2,-10,-0.9,2.1,2.1,2,1.6,-8.5,78.1,3.4,3.3,6.37,-3.6
108,서울,2017-01-15,-8.3,-10.9,-3.3,0,,0,3.8,-16.6,51.3,1.7,9.1,10.73,-2.7
108,서울,2017-01-16,-8.9,-12.6,-4.1,0,,0,2.2,-18,48.4,1.5,9.4,10.81,-4.9
108,서울,2017-01-17,-7,-11.6,-1.3,0,,0,2,-16.2,49.6,1.7,9.4,11.07,-5
108,서울,2017-01-18,-5.2,-10.2,0.9,0,,0,1.5,-14.4,50.6,2,9.5,10.78,-4.8
108,서울,2017-01-19,-1.3,-7.9,3.4,0.3,0.3,1,2.2,-7.3,64.4,3.8,5.7,7.06,-2.5
108,서울,2017-01-20,-2.6,-5.7,3.1,3,3,2,3.4,-12.7,47.3,2.5,9.2,11.32,0.6
108,서울,2017-01-21,-1.6,-8.2,4.3,0,,0,1.7,-14.8,38,2,7.8,10.22,-1.4
108,서울,2017-01-22,0.8,-0.9,2.5,4.5,4.5,1,1.8,-4.8,71.1,4.6,0,1.94,0.1
108,서울,2017-01-23,-4.8,-7.9,-0.9,0.1,0.1,2,3.3,-11.3,61.4,2.7,8.7,11.49,0.1
108,서울,2017-01-24,-5.4,-9.9,0.2,0,,0,1.7,-16,44.8,1.7,8.2,10.8,-1.8
108,서울,2017-01-25,-4,-7.5,0.7,0,,0,2.5,-14.7,44.5,2,9.5,12.02,-1.6
108,서울,2017-01-26,-2.7,-9.2,3.3,0,,0,2.7,-11.6,52.9,2.9,9.6,12.2,-1.5
108,서울,2017-01-27,1.5,-2.3,6.7,0,,0,1.5,-4.5,65.4,4.4,9.2,10.33,1.8
108,서울,2017-01-28,0.9,-2.9,3.2,0,,0,1.6,-4.2,69.4,4.5,1,3.59,-0.1
108,서울,2017-01-29,1.2,-1.5,2.3,0.5,0.5,1,2.1,-2.8,75.3,5,0,2.44,0.7
108,서울,2017-01-30,-1.7,-4.4,2.6,0,,0,3,-10.7,51,2.7,9.8,12.49,1
108,서울,2017-01-31,-2,-5.6,3,0,,0,1.5,-12.5,45.4,2.3,4.1,7.68,-0.5
108,서울,2017-02-01,-2.2,-4.9,0.6,0,,0,2,-11.5,50.1,2.6,1.2,5.84,-1.3
108,서울,2017-02-02,-5.3,-7.1,-2.1,0,,0,3.8,-15,47,1.9,8.8,11.31,-3.3
108,서울,2017-02-03,-6.6,-9.3,-2.5,0,,0,4.1,-17,44.3,1.6,9.6,13.12,-3.1
108,서울,2017-02-04,-4.8,-9.2,0.8,0,,0,2.8,-15,45.4,1.9,9.7,13.41,-1.7
108,서울,2017-02-05,-2.2,-7.4,4.2,0,,0,2.1,-11.3,51.3,2.6,9.8,13.67,0.2
108,서울,2017-02-06,0.1,-5.4,6.1,0,,0,1.6,-7.2,59.6,3.8,6.4,9.32,0.2
108,서울,2017-02-07,0.3,-4,6.5,0,,0,2.5,-10.9,46,2.8,9.8,13.79,3
108,서울,2017-02-08,1.8,-3.9,8,0,,0,1.4,-7.5,52.1,3.5,8.9,11.14,1.5
108,서울,2017-02-09,5.5,-1.9,10.3,0,,0,2,-1.1,63.9,6.2,2.1,5.08,2.8
108,서울,2017-02-10,0.8,-5.2,9,4,4,1,3.9,-7.5,56.9,3.9,9.5,14.39,4.9
108,서울,2017-02-11,-2.6,-7,2.9,0,,0,2.8,-12.5,49.4,2.5,10,14.56,0.4
108,서울,2017-02-12,2.3,-3.4,5.7,1,1,1,1.9,-3.5,68,4.9,1.2,5.12,0.3
108,서울,2017-02-13,-1.5,-5.2,5.4,0.5,0.5,2,4.2,-10.4,53.8,3.2,9.9,14.19,2.4
108,서울,2017-02-14,-0.6,-7.6,6.9,0,,0,1.6,-13.8,37.1,2.1,9.9,14.09,1.1
108,서울,2017-02-15,1.7,-0.9,2.9,5.1,5.1,1,2.7,-4,70.8,4.8,0,2.21,0.7
108,서울,2017-02-16,-1.5,-4.2,2.1,0,,0,3.8,-9.5,56.4,3,10.2,15.33,1.7
108,서울,2017-02-17,-0.8,-5.8,4.4,0,,0,2.2,-10.3,51.3,2.9,9,14.28,1.5
108,서울,2017-02-18,2.6,-2.8,8.4,0,,0,2.3,-4.3,63.6,4.5,10.1,15.11,3.2
108,서울,2017-02-19,3.6,-1.5,10.1,0,,0,2.1,-6.5,52.8,3.9,10.3,14.97,4
108,서울,2017-02-20,3.7,-1.8,10.7,0,,0,1.8,-10.1,37.4,2.9,10.6,15.89,4.2
108,서울,2017-02-21,5.6,-1.3,12.3,0,,0,2,-7.1,41.5,3.6,9.8,14.29,4.8
108,서울,2017-02-22,5,2,11.4,5,5,1,1.8,-2.1,65,5.4,1.2,6.72,4.7
108,서울,2017-02-23,1.8,-1.1,6.6,0.5,0.5,2,3.1,-5.9,59.5,4.1,9.7,15.81,5.7
108,서울,2017-02-24,3.3,-3.1,10.4,0,,0,2.1,-5.2,54.4,4.3,10.5,15.05,3.8
108,서울,2017-02-25,5.7,0.1,12.7,0,,0,1.6,-2.1,60,5.2,10.7,15.33,5.3
108,서울,2017-02-26,5.2,1.2,10.4,0.5,0.5,1,2.1,0.2,71.6,6.2,6.2,10.86,5.4
108,서울,2017-02-27,0.1,-2.8,4,0,,0,4,-12.2,41.3,2.5,10.9,17.51,2.9
108,서울,2017-02-28,-1.3,-4,2.9,0,,0,3.9,-14.6,37.5,2,10.9,17.54,2.8
108,서울,2017-03-01,-0.1,-5.3,5,0,,0,3.1,-9.4,50.6,3.1,8.1,13.6,1.4
108,서울,2017-03-02,3.2,-2.7,10.7,0,,0,3.1,-7.5,47.3,3.5,10.5,15.76,3.7
108,서울,2017-03-03,4.8,-1.2,12.2,0,,0,2.2,-9.5,37.4,3,10.9,17.26,5.3
108,서울,2017-03-04,7.3,-0.2,16.7,0,,0,1.8,-7,37.4,3.7,11,16.7,6.9
108,서울,2017-03-05,8.2,4.4,14,0,,0,2,0,58.4,6.3,2.3,8.84,9
108,서울,2017-03-06,6.9,1.5,12.2,0,,0,2.5,-3.6,49.8,4.7,10.3,16.79,8.7
108,서울,2017-03-07,5.8,1,10.9,0,,0,3.2,-8.4,37.5,3.3,11.2,17.81,7.9
108,서울,2017-03-08,6.3,0.4,13.3,0,,0,2.1,-8.9,34.9,3.2,11.2,17.71,8.3
108,서울,2017-03-09,6.2,1,13.4,0,,0,1.9,-6.8,41.8,3.7,10.8,16.57,8.2
108,서울,2017-03-10,7.7,1.2,15.7,0,,0,2,-5.3,43.1,4.2,10.9,16.6,9.5
108,서울,2017-03-11,9.5,5.9,16.1,0,,0,2.3,-6.7,34.1,3.8,9.2,15.94,11.6
108,서울,2017-03-12,10.9,3.2,18.9,0,,0,1.6,-4.6,36,4.3,10.9,17.09,12.7
108,서울,2017-03-13,10.2,6,15.5,0,,0,1.8,-3.2,40.4,4.9,0,6.43,10.4
108,서울,2017-03-14,7.4,4.3,12.6,0,,0,3.1,-3.8,48.1,4.8,9.2,14.74,8.9
108,서울,2017-03-15,7.6,1.9,14.1,0,,0,2.5,-8.4,32.8,3.2,10.3,18.17,11.2
108,서울,2017-03-16,9.1,5.1,15,0,,0,2.2,-6.3,34,3.8,8.6,15.76,11.8
108,서울,2017-03-17,8.7,3.9,15.2,0,,0,2.1,-4.1,41.4,4.6,7.9,14.18,11.3
108,서울,2017-03-18,8.1,5,12.6,0,,0,2.1,-5,41.1,4.3,5.9,12.08,9.9
108,서울,2017-03-19,7.3,4.8,11.6,0,,0,2.2,-2.2,53.1,5.3,5.4,12.83,11.2
108,서울,2017-03-20,6.1,4.4,10.9,0.4,0.4,1,2.5,0.3,67.4,6.3,3.5,8.45,7
108,서울,2017-03-21,7.1,2.5,12.7,0,,0,1.9,-1.1,59.8,5.7,6.9,13.18,10.1
108,서울,2017-03-22,8.8,4.7,14.4,0,,0,2.3,-0.7,54.9,5.9,10.8,17.57,13.2
108,서울,2017-03-23,10.6,4.1,17.1,0,,0,1.9,-0.1,50,6.1,9.1,17.17,13.9
108,서울,2017-03-24,8.6,4.9,12.4,1.5,1.5,1,2.4,3.3,70.6,7.8,0.2,4.85,8.8
108,서울,2017-03-25,9,4.8,15.1,1,1,2,2.1,1.1,60.5,6.7,10.3,15.86,14.6
108,서울,2017-03-26,9,3.1,15.8,0,,0,2.1,-1.1,53.1,5.7,11.6,19.44,13.1
108,서울,2017-03-27,11.4,4.3,19.2,0,,0,2.1,-0.8,45.6,5.8,11.7,20.1,15.5
108,서울,2017-03-28,14.1,6.7,21.8,0,,0,2,-1.9,35.3,5.3,10.9,18.32,17.5
108,서울,2017-03-29,12,10.8,14.2,37.5,37.5,1,2.4,4.8,66,9.2,0,3.29,11
108,서울,2017-03-30,10.4,9.4,12.4,3,3,2,2.4,8.8,90,11.3,0.3,4.66,11.9
108,서울,2017-03-31,14.5,9,23.5,0,,0,2.1,8,68.1,10.8,9,18.39,16.6
108,서울,2017-04-01,13,8.6,19.9,0.5,0.5,1,2.5,8.2,74.5,10.9,6.9,16.31,16.5
108,서울,2017-04-02,14.8,10.6,20.5,0.5,0.5,2,2.8,6,59.6,9.5,6.7,16.96,17.4
108,서울,2017-04-03,16.5,10.1,23.3,0,,0,2.8,-5,25.8,4.4,11.7,22.11,19
108,서울,2017-04-04,15.3,11.5,20.2,0,,0,3.2,0.1,36.8,6.5,9,18.42,17.2
108,서울,2017-04-05,11.5,8.8,16.4,0,,0,3.7,-11.4,21.8,2.8,11.2,21.62,16.3
108,서울,2017-04-06,12.7,6.3,19.6,0,,0,2.5,2.2,54,7.4,9.4,16.62,16.5
108,서울,2017-04-07,13,10.1,17.7,6,6,1,3.5,4.2,57.9,8.6,4.6,8.26,12.5
108,서울,2017-04-08,16.8,10.9,24.3,0,,0,2.2,8,59.4,10.7,9.8,20.01,18.6
108,서울,2017-04-09,18.7,12.9,24.4,0,,0,1.4,8.2,52.9,10.9,6.5,0,19.7
108,서울,2017-04-10,14.7,11.2,18,5.5,5.5,1,2.2,8.1,66.5,10.9,0.7,4.44,13.2
108,서울,2017-04-11,11.7,9.4,17.4,7.5,7.5,2,2.5,7.5,76.5,10.4,2.7,6.2,11.2
108,서울,2017-04-12,12.6,7,18.4,0,,0,2.9,-0.6,43.1,5.9,12.3,23.08,15.2
108,서울,2017-04-13,12.9,9.9,18.2,0.1,0.1,1,2.3,1,45.4,6.6,2.6,10.27,13.4
108,서울,2017-04-14,13.1,7.6,19.3,0,,0,2,4.1,56.5,8.2,8.5,18.12,15.9
108,서울,2017-04-15,14.8,8.5,22.5,0,,0,2.1,2.3,48.4,7.4,12.4,21.83,19.9
108,서울,2017-04-16,14.9,8.9,21.7,0,,0,2.4,-0.1,40,6.2,12.6,23.55,19.3
108,서울,2017-04-17,15.1,8.3,21.3,0,,0,2.7,0.5,39.4,6.4,12.1,21.56,18.3
108,서울,2017-04-18,16,12.9,20.4,0,,0,2.7,7.3,56.8,10.3,4.7,0,18.4
108,서울,2017-04-19,15.1,10.5,20.2,0,,0,3.3,-1.9,36,5.7,12.6,25.55,21.8
108,서울,2017-04-20,13.6,7.9,19.8,0,,0,3.3,-0.5,41.8,6,12.8,24.94,20.2
108,서울,2017-04-21,14.4,8.9,21.5,0,,0,3,5.2,57.3,8.9,12.2,22.59,19.1
108,서울,2017-04-22,17.1,9.6,23.7,0,,0,2.7,3.1,44.3,7.8,12.5,24.45,22.1
108,서울,2017-04-23,19.3,13.7,27.8,0,,0,2.6,10.1,57.9,12.4,11.4,21.96,24.2
108,서울,2017-04-24,20.1,12.8,28.3,0,,0,1.9,8,50.8,10.9,11.9,24.3,25.8
108,서울,2017-04-25,20.7,15.2,28,0,,0,2.1,6.4,42,9.7,8.7,20.21,25.4
108,서울,2017-04-26,21.5,14.5,30.2,0,,0,2,4,34.1,8.2,12.6,24.05,27.2
108,서울,2017-04-27,21,14.8,27.5,0,,0,2,7.7,43.6,10.6,8,17.89,25.4
108,서울,2017-04-28,20.9,15.5,27,0,,0,3.2,10.6,53.4,13,11.6,23.38,28.4
108,서울,2017-04-29,14.9,10,19.3,0,,0,3.8,-2.5,32,5.4,12.4,25.23,22.3
108,서울,2017-04-30,16.6,10.9,22.8,0,,0,3.2,2.1,42.6,7.4,12.6,25.9,23.6
108,서울,2017-05-01,17.9,11.1,23.5,0,,0,2.1,5.1,43.6,9,6.1,16.92,21.7
