mosquito,temp,rain_per_day,cum_rain,wind,humidity,steam_pressure,sunshine_time,sunshine
0.167656291,0.657243816,0,0,0.192982456,0.112021858,0.213559322,0.934306569,0.773491592
0.193336107,0.660777385,0,0,0.228070175,0,0.138983051,0.905109489,0.792284866
0.371317272,0.681978799,0,0,0.210526316,0.153005464,0.257627119,0.861313869,0.811407847
0.229794637,0.632508834,0,0,0.245614035,0.262295082,0.305084746,0.562043796,0.5829212
0.209220529,0.402826855,0.266435986,0.090909091,0.333333333,0.803278689,0.437288136,0.167883212,0.232772832
0.256722514,0.505300353,0,0,0.350877193,0.602459016,0.423728814,0.372262774,0.513682822
0.199500775,0.494699647,0,0,0.192982456,0.658469945,0.450847458,0.109489051,0.272997033
0.225974812,0.54770318,0,0,0.175438596,0.512295082,0.386440678,0.605839416,0.681173755
0.262811543,0.575971731,0,0,0.245614035,0.441256831,0.383050847,0.95620438,0.787339268
0.235240725,0.568904594,0,0,0.280701754,0.441256831,0.383050847,0.635036496,0.680844049
0.223516508,0.590106007,0,0,0.298245614,0.457650273,0.393220339,0.934306569,0.809429608
0.204341742,0.572438163,0,0,0.315789474,0.543715847,0.440677966,0.846715328,0.724365315
0.235618925,0.632508834,0,0,0.245614035,0.300546448,0.311864407,0.95620438,0.805473129
0.228017095,0.628975265,0,0,0.298245614,0.198087432,0.261016949,0.98540146,0.836135839
0.364698763,0.593639576,0,0,0.263157895,0.331967213,0.322033898,0.854014599,0.752390373
0.276691502,0.558303887,0,0,0.157894737,0.382513661,0.342372881,0.197080292,0.369930762
0.307855225,0.681978799,0,0,0.175438596,0.321038251,0.369491525,0.861313869,0.804813716
1,0.632508834,0,0,0.280701754,0.345628415,0.376271186,0.335766423,0.512693703
0.596611323,0.575971731,0.000692042,0.090909091,0.175438596,0.62431694,0.508474576,0.167883212,0.309924167
0.263151923,0.590106007,0,0,0.280701754,0.575136612,0.481355932,0.846715328,0.673590504
0.273514617,0.660777385,0,0,0.228070175,0.487704918,0.484745763,0.905109489,0.752390373
0.235883666,0.67844523,0,0,0.263157895,0.506830601,0.518644068,0.883211679,0.716122651
0.214666616,0.639575972,0.020761246,0.090909091,0.175438596,0.68989071,0.630508475,0.051094891,0.256841411
0.206837865,0.639575972,0.010380623,0.181818182,0.245614035,0.759562842,0.677966102,0.284671533,0.344873063
0.236261866,0.639575972,0,0,0.298245614,0.637978142,0.586440678,0.671532847,0.654467524
0.192882266,0.650176678,0,0,0.245614035,0.528688525,0.518644068,0.569343066,0.641608968
