date,mosquito,temp,rain_per_day,accum_rain,wind,humidity,sunshine
2018-06-19,6.728342192,-0.164053354,-0.652171779,-0.353865412,0.359903145,1.083396577,0.73158575
2018-06-20,-1.360427413,-0.170095079,-0.652171779,-0.353865412,0.514307579,1.222609299,0.976026089
2018-06-21,-1.360427413,-0.15801163,-0.652171779,-0.353865412,0.514307579,1.202922651,1.636145721
2018-06-22,7.837717453,-0.103636111,-0.652171779,-0.353865412,0.205498713,1.152299843,1.881239643
2018-06-23,7.971136251,-0.079469215,-0.652171779,-0.353865412,0.143736939,1.294324944,1.647583437
2018-06-24,7.184903765,-0.031135422,-0.652171779,-0.353865412,0.267260485,1.346353941,2.063262728
2018-06-25,10.3771627,0.041365268,-0.652171779,-0.353865412,0.236379599,1.273232108,1.834835192
2018-06-26,7.618616859,0.074594752,11.79101815,3.695735905,1.03928265,1.399789127,1.312948533
2018-06-27,3.225588746,0.074594752,-0.652171779,3.740731475,0.977520876,1.496816177,1.017201868
2018-06-28,7.035980642,0.116886822,-0.375656447,-0.218878701,0.884878216,1.669777439,0.295318568
2018-06-29,6.791175509,0.092719926,-0.652171779,-0.218878701,0.85399733,2.078978471,0.101857767
2018-06-30,6.675709088,0.147095442,-0.652171779,-0.353865412,0.57606935,2.263189246,-0.120033931
2018-07-01,7.865870044,0.144074581,7.919803503,2.43585994,0.977520876,2.433338128,-0.924922372
2018-07-02,6.455792477,0.083657338,6.260711513,4.685638449,1.378972402,2.81300919,-1.273282533
2018-07-03,4.895975771,0.246783891,-0.652171779,-0.353865412,0.730473784,2.624579849,-0.655972641
2018-07-04,4.985737653,0.379701824,-0.652171779,-0.353865412,0.76135467,2.493804261,-0.326893203
2018-07-05,6.734054312,0.470327687,-0.652171779,-0.353865412,0.884878216,2.306781108,0.109700771
2018-07-06,6.220779549,0.533765792,-0.652171779,-0.353865412,1.8421857,1.863831536,-0.060884598
2018-07-07,6.263620448,0.53074493,-0.652171779,-0.353865412,2.459803431,1.498222366,0.319501169
2018-07-08,7.557415576,0.576057861,-0.652171779,-0.353865412,2.181875452,0.948402422,1.001842648
2018-07-09,7.931151412,0.533765792,2.527754535,0.681032702,2.181875452,0.83871967,0.780931327
2018-07-10,5.876828337,0.455223377,0.592147213,1.085992834,2.336279886,0.975120015,0.288455938
2018-07-11,5.389666123,0.491473722,0.03911655,0.276072571,2.367160771,1.021524255,-0.217091126
2018-07-12,5.396194259,0.500536308,-0.652171779,-0.353865412,2.181875452,1.174798869,-0.49715178
2018-07-13,4.707475818,0.545849241,-0.652171779,-0.353865412,1.286329742,1.572750389,-0.360552767
2018-07-14,4.909032045,0.615329069,-0.652171779,-0.353865412,0.94663999,1.951015261,-0.409244761
2018-07-15,5.722193095,0.708975794,-0.652171779,-0.353865412,0.730473784,2.310999675,-0.304998145
2018-07-16,4.605881688,0.856998037,-0.652171779,-0.353865412,0.452545805,2.185848844,0.478648824
2018-07-17,4.207665338,0.91741528,-0.652171779,-0.353865412,0.081975167,2.077572282,1.193015908
2018-07-18,3.993460847,0.91741528,-0.652171779,-0.353865412,-0.103310153,2.00163807,1.750522884
2018-07-19,5.023682449,0.935540451,-0.652171779,-0.353865412,0.020213393,1.862425347,2.296592142
2018-07-20,4.811926008,0.968769935,-0.652171779,-0.353865412,-0.041548379,1.696495032,2.552796988
2018-07-21,4.676467168,1.026166315,-0.652171779,-0.353865412,-0.134191039,1.501034744,2.664559817
2018-07-22,5.055507116,1.137938213,-0.652171779,-0.353865412,-0.103310153,1.226827867,2.634168171
2018-07-23,6.217923489,1.240647523,-0.652171779,-0.353865412,-0.103310153,1.032773769,2.498222741
2018-07-24,3.958372111,1.340335975,-0.652171779,-0.353865412,-0.072429267,0.934340531,2.426982108
2018-07-25,6.231387772,1.415857526,-0.652171779,-0.353865412,0.205498713,0.910435315,2.178293477
2018-07-26,6.041255785,1.482316493,-0.652171779,-0.353865412,0.174617827,0.94980861,1.987773799
2018-07-27,6.145705975,1.530650287,-0.652171779,-0.353865412,0.205498713,1.038398525,1.897906029
2018-07-28,7.510902601,1.554817183,-0.652171779,-0.353865412,-0.041548379,1.191673139,1.628956297
2018-07-29,7.303226246,1.569921493,-0.652171779,-0.353865412,0.236379599,1.167767924,1.51915422
2018-07-30,7.771620067,1.615234426,-0.652171779,-0.353865412,0.256966857,1.058085172,1.442358125
2018-07-31,6.39295916,1.669609942,-0.652171779,-0.353865412,0.725326969,0.845750616,1.394646508
2018-08-01,5.976382425,1.754194081,-0.652171779,-0.353865412,0.617243866,0.6798203,1.578303553
2018-08-02,5.974342382,1.856903394,-0.652171779,-0.353865412,0.725326969,0.404207233,1.623400836
2018-08-03,5.396194259,1.935445808,-0.652171779,-0.353865412,1.013548578,0.182029353,1.599218234
2018-08-04,5.163629383,1.953570982,-0.652171779,-0.353865412,1.481908689,0.121563221,1.786796783
2018-08-05,4.5348882,1.905237188,-0.652171779,-0.353865412,1.481908689,0.422487692,1.764901727
2018-08-06,5.44964338,1.85388253,-0.652171779,-0.353865412,1.348091514,0.77544116,1.843658573
2018-08-07,5.55694963,1.820653049,-0.652171779,-0.353865412,1.101044422,0.955433367,1.812940136
2018-08-08,4.28069887,1.769298391,-0.652171779,-0.353865412,0.977520876,1.129800817,1.754771177
2018-08-09,5.575310015,1.672630806,-0.652171779,-0.353865412,0.85399733,1.439162423,1.504775377
2018-08-10,5.148941075,1.636380461,-0.652171779,-0.353865412,0.977520876,1.510878068,1.456083385
2018-08-11,5.436179098,1.663568218,-0.652171779,-0.353865412,1.008401762,1.34916632,1.249550907
2018-08-12,5.411290576,1.696797702,-0.652171779,-0.353865412,0.94663999,1.070740875,1.284517639
2018-08-13,5.302352292,1.733048047,-0.513914113,-0.308869842,0.94663999,0.889342479,1.253145617
2018-08-14,5.106508185,1.760235806,-0.652171779,-0.353865412,0.915759102,0.788096862,1.225041514
2018-08-15,5.435771089,1.796486151,-0.237398782,-0.218878701,1.03928265,0.594042764,1.035175423
2018-08-16,5.885804526,1.847840808,-0.652171779,-0.353865412,1.74954304,0.125781788,1.203800042
2018-08-17,3.095842026,1.769298391,-0.652171779,-0.353865412,2.089232792,-0.283419245,1.306085904
2018-08-18,5.042450842,1.654505632,-0.652171779,-0.353865412,2.305398997,-0.504190936,1.45346905
2018-08-19,6.255460276,1.560858908,-0.652171779,-0.353865412,2.12011368,-0.51262807,1.363928071
2018-08-20,6.220371541,1.488358218,-0.652171779,-0.353865412,2.552446091,-0.584343715,1.121775275
2018-08-21,3.000368024,1.310127352,3.080785198,0.861014983,2.923016729,-0.329823486,0.915569589
2018-08-22,4.369644735,1.258772697,-0.652171779,-0.353865412,2.923016729,-0.304512081,0.993672852
2018-08-23,6.033503623,1.195334593,-0.099141116,-0.173883131,2.768612297,-0.049991851,0.573745264
2018-08-24,4.005701104,1.089604419,-0.099141116,-0.038896421,2.861254955,0.587011819,-0.069381188
2018-08-25,4.904135942,1.032208039,-0.652171779,-0.353865412,2.830374069,0.958245745,-0.221993004
2018-08-26,4.248874202,0.905331831,-0.652171779,-0.353865412,2.830374069,1.179017436,-0.458917127
2018-08-27,4.342308162,0.751267863,0.730404879,0.09609029,2.367160771,1.585406091,-0.624927412
2018-08-28,2.960383185,0.721059243,16.90655178,5.810527704,1.903947474,1.755554974,-1.003679218
2018-08-29,4.825798299,0.612308206,4.186846525,6.980412528,2.583326977,2.101477497,-1.440273193
2018-08-30,3.708262867,0.518661481,-0.099141116,1.400961825,2.212756337,2.288500649,-1.330144324
2018-08-31,4.001621018,0.539807516,-0.652171779,-0.353865412,1.502495948,2.107102253,-0.837342145
2018-09-01,2.123965647,0.576057861,-0.652171779,-0.353865412,1.409853288,1.914454344,-0.785382232
2018-09-02,2.42548397,0.648558551,-0.652171779,-0.353865412,1.626019494,1.658527925,-0.542902645
2018-09-03,2.671513128,0.663662863,2.112981538,0.546045992,1.718662154,1.548845174,-0.730154402
2018-09-04,1.564993927,0.639495965,-0.652171779,-0.353865412,2.243637226,1.222609299,-0.121667891
2018-09-05,1.938321755,0.606266481,-0.652171779,-0.353865412,2.089232792,0.883717722,0.307736661
2018-09-06,2.175374725,0.585120447,-0.652171779,-0.353865412,2.274518111,0.793721619,0.316886834
2018-09-07,2.205567358,0.503557171,-0.375656447,-0.263874272,2.923016729,0.542013767,0.294991776
2018-09-08,1.445855429,0.370639238,-0.652171779,-0.353865412,2.923016729,0.435143394,0.373421833
2018-09-09,1.47931213,0.252825616,-0.652171779,-0.353865412,2.953897615,0.414050557,0.444989258
2018-09-10,1.682500391,0.237721305,-0.652171779,-0.353865412,3.108302049,-0.024680447,0.852171961
2018-09-11,2.290025129,0.195429236,-0.652171779,-0.353865412,2.799493183,-0.331229674,0.665900578
2018-09-12,1.73635752,0.141053717,-0.652171779,-0.353865412,2.305398997,-0.487316667,0.624398008
2018-09-13,1.795110752,0.122928546,-0.652171779,-0.353865412,1.93482836,-0.670121251,0.669822082
2018-09-14,2.274928813,0.18636665,-0.652171779,-0.353865412,1.502495948,-0.521065205,0.305449118
2018-09-15,2.743322634,0.234700444,-0.652171779,-0.353865412,1.378972402,-0.128738441,-0.249770315
2018-09-16,3.291278124,0.249804754,-0.375656447,-0.263874272,1.193687082,0.256557376,-0.782767898
2018-09-17,2.797587772,0.204491822,-0.652171779,-0.353865412,1.070163536,0.477329067,-0.649436805
2018-09-18,2.008499226,0.195429236,-0.652171779,-0.353865412,0.792235556,0.655915086,-0.76414076
2018-09-19,2.463836774,0.153137167,-0.652171779,-0.353865412,0.514307579,0.827470158,-1.110540169
2018-09-20,2.176598751,0.011156648,-0.375656447,-0.263874272,1.131925308,1.117145115,-1.424913974
2018-09-21,1.25898751,-0.118740422,1.283435543,0.366063711,1.03928265,1.425100532,-1.521644375
2018-09-22,2.103157211,-0.182178526,0.315631882,0.591041562,1.101044422,1.138237953,-1.030149363
2018-09-23,2.107645305,-0.23051232,-0.652171779,-0.353865412,1.317210628,0.726224541,-0.661854896
2018-09-24,2.077860681,-0.333221632,-0.652171779,-0.353865412,1.56425772,0.444986717,-0.659894144
2018-09-25,1.159841432,-0.438951806,-0.652171779,-0.353865412,1.811304814,0.259369755,-0.463819005
2018-09-26,1.423822967,-0.4872856,-0.652171779,-0.353865412,2.181875452,-0.021868069,-0.216110749
2018-09-27,1.443407377,-0.484264737,-0.652171779,-0.353865412,1.65690038,-0.483098099,0.258064292
2018-09-28,0.899531973,-0.520515081,-0.652171779,-0.353865412,1.687781268,-0.913391969,0.29727932
2018-09-29,0.661254977,-0.53259853,-0.652171779,-0.353865412,1.65690038,-0.92604767,0.240090738
2018-09-30,1.197786227,-0.596036635,-0.652171779,-0.353865412,2.089232792,-0.911985779,0.265580505
2018-10-01,0.718784183,-0.671558188,-0.652171779,-0.353865412,2.398041657,-0.78402257,0.017545457
2018-10-02,0.229581926,-0.719891982,-0.652171779,-0.353865412,2.243637226,-0.588562283,-0.008271102
2018-10-03,0.221421755,-0.783330086,-0.652171779,-0.353865412,1.8421857,-0.362165835,0.052512189
2018-10-04,0.34137627,-0.756142327,-0.652171779,-0.353865412,1.93482836,-0.311543027,0.019179417
2018-10-05,1.195746184,-0.795413533,1.69820854,0.411059281,2.243637226,0.096251817,-0.158268584
2018-10-06,-0.261660374,-0.855830776,6.260711513,2.705833361,2.953897615,0.419675314,-0.475910307
2018-10-07,0.730616432,-0.898122845,-0.652171779,-0.353865412,2.645088749,0.374677262,-0.480485394
2018-10-08,-0.185362775,-0.883018535,-0.652171779,-0.353865412,1.8421857,0.162342705,-0.420028892
2018-10-09,-0.384062941,-0.892081121,-0.652171779,-0.353865412,1.903947474,0.049847576,-0.785382232
2018-10-10,0.106363342,-1.037082503,1.974723872,0.501050422,2.953897615,-0.062647553,-0.974921533
2018-10-11,-0.81083989,-1.308960091,-0.652171779,-0.353865412,3.478872687,-0.169517926,-1.071978725
2018-10-12,-0.88428143,-1.469065783,-0.652171779,-0.353865412,3.139182935,-0.668715062,-0.570679956
2018-10-13,-0.954458901,-1.629171475,-0.652171779,-0.353865412,2.212756337,-1.035730422,-0.335062999
2018-10-14,-0.753718692,-1.707713889,-0.652171779,-0.353865412,1.718662154,-0.920422914,-0.385715743
2018-10-15,-0.552978483,-1.716776475,-0.652171779,-0.353865412,1.780423926,-0.540751853,-0.42297002
2018-10-16,-0.379982855,-1.759068545,-0.652171779,-0.353865412,1.811304814,-0.556219933,-0.275586874
2018-10-17,-0.577458996,-1.75302682,-0.652171779,-0.353865412,0.94663999,-0.675746008,-0.121994683
2018-10-18,-1.009132047,-1.719797339,-0.513914113,-0.308869842,0.390784033,-0.405757698,-0.211535662
2018-10-19,-0.876529267,-1.677505269,-0.652171779,-0.353865412,0.329022259,-0.259514029,-0.262188406
2018-10-20,-0.843888583,-1.677505269,-0.652171779,-0.353865412,0.329022259,-0.245452138,-0.29029251
2018-10-21,-0.93773055,-1.686567855,-0.652171779,-0.353865412,0.236379599,-0.289044001,-0.306305313
2018-10-22,-0.709245759,-1.725839061,-0.652171779,-0.353865412,0.020213393,-0.509815693,-0.373624443
2018-10-23,-0.819816078,-1.756047683,0.315631882,-0.038896421,0.112856053,-0.213109788,-0.468720886
2018-10-24,-0.770855051,-1.7228182,-0.652171779,-0.353865412,-0.072429267,-0.031711393,-0.531791721
2018-10-25,-0.878161301,-1.641254922,-0.652171779,-0.353865412,-0.473880791,-0.094989903,-0.473295972
2018-10-26,-0.538290175,-1.644275785,1.559950874,0.366063711,0.081975167,0.055472333,-0.86773379
2018-10-27,-0.959355004,-1.746985096,-0.652171779,-0.353865412,1.162806196,-0.052804229,-0.970673238
2018-10-28,-1.158871187,-1.870840443,0.177374216,-0.083891991,1.626019494,0.196091245,-1.206943778
2018-10-29,-1.122150417,-2.061154755,-0.652171779,-0.353865412,2.336279886,0.232652162,-1.22426375
2018-10-30,-1.215176368,-2.257510792,-0.652171779,-0.353865412,2.336279886,-0.134363198,-1.057599882
2018-10-31,-1.169071401,-2.438762519,-0.652171779,-0.353865412,2.675969637,-0.246858327,-1.071651933
